run_id,canonical_name,tag_original,n_files,total_mb,files,segmenter,segmenter_model,embedder,neighbor_window,vector_search_limit,expand_context,max_num_segments,bm25_fusion,reranker,answer_path,judge_model,judge_variant,answerer_model,group,repetition,INVALID,undecoded_tokens
R1062,R1062__tslimv3__54nano-l__nb8__v28e0l11__bm50__rerankoff__rep1,tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l11,6,9.62,eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l11-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l11-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l11-seg-gpt5-mb-c14.out | log-eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l11-seg-mini-mb-c14.out | log-search-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l11-seg.out | search-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l11-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,11,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1063,R1063__tslimv3__54nano-l__nb8__v28e0l7__bm50__rerankoff__tsshort__rep1,tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l7-tsshort,6,7.69,eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l7-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l7-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l7-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l7-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l7-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l7-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,7,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1064,R1064__tslimv3__54nano-l__nb8__v28e0l8__bm50__rerankoff__tsshort__rep1,tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l8-tsshort,6,8.19,eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l8-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l8-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l8-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l8-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l8-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l8-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,8,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1065,R1065__tslimv3__54nano-l__nb8__v28e0l9__bm50__rerankoff__tsshort__rep1,tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l9-tsshort,6,8.68,eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l9-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l9-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l9-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l9-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l9-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmfa50-l9-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,9,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1066,R1066__tslimv3__54nano-l__nb8__v28e0l10__bmnone__rerankoff__tsshort__rep1,tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmnone-l10-tsshort,6,9.22,eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmnone-l10-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmnone-l10-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmnone-l10-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmnone-l10-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmnone-l10-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmnone-l10-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,10,none,disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1067,R1067__tslimv3__54nano-l__nb8__v28e0l11__bmnone__rerankoff__tsshort__rep1,tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmnone-l11-tsshort,6,9.69,eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmnone-l11-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmnone-l11-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmnone-l11-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmnone-l11-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmnone-l11-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep1-v28-e0-rnullbmnone-l11-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,11,none,disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,1,,
R1068,R1068__tslimv3__54nano-l__nb8__rep2,tslimv3-54n-l-nb8-rep2,5,75.44,locomo-tslimv3-54n-l-nb8-rep2.sqlite | locomo-tslimv3-54n-l-nb8-rep2.vec.sqlite | log-eval-tslimv3-54n-l-nb8-rep2.out | log-ingest-tslimv3-54n-l-nb8-rep2.out | log-search-tslimv3-54n-l-nb8-rep2.out,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1069,R1069__tslimv3__54nano-l__nb8__v160e0l40__bm50__rerankoff__rep2,tslimv3-54n-l-nb8-rep2-v160-e0-rnullbmfa50-l40,8,53.93,eval-tslimv3-54n-l-nb8-rep2-v160-e0-rnullbmfa50-l40-rawev-mini-mb-c14.json | eval-tslimv3-54n-l-nb8-rep2-v160-e0-rnullbmfa50-l40-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep2-v160-e0-rnullbmfa50-l40-rawev-mini-mb-c14.out | log-eval-tslimv3-54n-l-nb8-rep2-v160-e0-rnullbmfa50-l40-seg-mini-mb-c14.out | log-search-tslimv3-54n-l-nb8-rep2-v160-e0-rnullbmfa50-l40-rawev.out | log-search-tslimv3-54n-l-nb8-rep2-v160-e0-rnullbmfa50-l40-seg.out | search-tslimv3-54n-l-nb8-rep2-v160-e0-rnullbmfa50-l40-rawev.json | search-tslimv3-54n-l-nb8-rep2-v160-e0-rnullbmfa50-l40-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,160,0,40,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1070,R1070__tslimv3__54nano-l__nb8__v28e0l10__bm50__rerankoff__tsshort__rep2,tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l10-tsshort,8,5.46,eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg-gpt5-mc-c14.json | eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mc-c14.json | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg-gpt5-mb-c14.out | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg-gpt5-mc.out | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mc.out | search-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1071,R1071__tslimv3__54nano-l__nb8__v28e0l11__bm50__rerankoff__rep2,tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l11,6,9.66,eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l11-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l11-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l11-seg-gpt5-mb-c14.out | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l11-seg-mini-mb-c14.out | log-search-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l11-seg.out | search-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l11-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,11,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1072,R1072__tslimv3__54nano-l__nb8__v28e0l7__bm50__rerankoff__tsshort__rep2,tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l7-tsshort,6,7.73,eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l7-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l7-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l7-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l7-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l7-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l7-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,7,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1073,R1073__tslimv3__54nano-l__nb8__v28e0l8__bm50__rerankoff__tsshort__rep2,tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l8-tsshort,6,8.2,eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l8-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l8-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l8-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l8-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l8-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l8-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,8,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1074,R1074__tslimv3__54nano-l__nb8__v28e0l9__bm50__rerankoff__tsshort__rep2,tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l9-tsshort,6,8.72,eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l9-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l9-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l9-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l9-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l9-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmfa50-l9-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,9,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1075,R1075__tslimv3__54nano-l__nb8__v28e0l10__bmnone__rerankoff__tsshort__rep2,tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmnone-l10-tsshort,6,9.25,eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmnone-l10-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmnone-l10-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmnone-l10-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmnone-l10-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmnone-l10-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmnone-l10-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,10,none,disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1076,R1076__tslimv3__54nano-l__nb8__v28e0l11__bmnone__rerankoff__tsshort__rep2,tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmnone-l11-tsshort,6,9.74,eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmnone-l11-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmnone-l11-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmnone-l11-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmnone-l11-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmnone-l11-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep2-v28-e0-rnullbmnone-l11-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,11,none,disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,2,,
R1077,R1077__tslimv3__54nano-l__nb8__rep3,tslimv3-54n-l-nb8-rep3,5,75.47,locomo-tslimv3-54n-l-nb8-rep3.sqlite | locomo-tslimv3-54n-l-nb8-rep3.vec.sqlite | log-eval-tslimv3-54n-l-nb8-rep3.out | log-ingest-tslimv3-54n-l-nb8-rep3.out | log-search-tslimv3-54n-l-nb8-rep3.out,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1078,R1078__tslimv3__54nano-l__nb8__v160e0l40__bm50__rerankoff__rep3,tslimv3-54n-l-nb8-rep3-v160-e0-rnullbmfa50-l40,8,54.03,eval-tslimv3-54n-l-nb8-rep3-v160-e0-rnullbmfa50-l40-rawev-mini-mb-c14.json | eval-tslimv3-54n-l-nb8-rep3-v160-e0-rnullbmfa50-l40-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep3-v160-e0-rnullbmfa50-l40-rawev-mini-mb-c14.out | log-eval-tslimv3-54n-l-nb8-rep3-v160-e0-rnullbmfa50-l40-seg-mini-mb-c14.out | log-search-tslimv3-54n-l-nb8-rep3-v160-e0-rnullbmfa50-l40-rawev.out | log-search-tslimv3-54n-l-nb8-rep3-v160-e0-rnullbmfa50-l40-seg.out | search-tslimv3-54n-l-nb8-rep3-v160-e0-rnullbmfa50-l40-rawev.json | search-tslimv3-54n-l-nb8-rep3-v160-e0-rnullbmfa50-l40-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,160,0,40,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1079,R1079__tslimv3__54nano-l__nb8__v28e0l10__bm50__rerankoff__tsshort__rep3,tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l10-tsshort,8,5.47,eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg-gpt5-mc-c14.json | eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mc-c14.json | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg-gpt5-mb-c14.out | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg-gpt5-mc.out | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mc.out | search-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1080,R1080__tslimv3__54nano-l__nb8__v28e0l11__bm50__rerankoff__rep3,tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l11,6,9.68,eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l11-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l11-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l11-seg-gpt5-mb-c14.out | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l11-seg-mini-mb-c14.out | log-search-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l11-seg.out | search-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l11-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,11,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1081,R1081__tslimv3__54nano-l__nb8__v28e0l7__bm50__rerankoff__tsshort__rep3,tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l7-tsshort,6,7.74,eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l7-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l7-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l7-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l7-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l7-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l7-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,7,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1082,R1082__tslimv3__54nano-l__nb8__v28e0l8__bm50__rerankoff__tsshort__rep3,tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l8-tsshort,6,8.26,eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l8-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l8-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l8-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l8-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l8-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l8-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,8,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1083,R1083__tslimv3__54nano-l__nb8__v28e0l9__bm50__rerankoff__tsshort__rep3,tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l9-tsshort,6,8.72,eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l9-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l9-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l9-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l9-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l9-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmfa50-l9-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,9,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1084,R1084__tslimv3__54nano-l__nb8__v28e0l10__bmnone__rerankoff__tsshort__rep3,tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmnone-l10-tsshort,6,9.24,eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmnone-l10-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmnone-l10-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmnone-l10-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmnone-l10-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmnone-l10-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmnone-l10-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,10,none,disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1085,R1085__tslimv3__54nano-l__nb8__v28e0l11__bmnone__rerankoff__tsshort__rep3,tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmnone-l11-tsshort,6,9.75,eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmnone-l11-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmnone-l11-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmnone-l11-tsshort-seg-gpt5.out | log-eval-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmnone-l11-tsshort-seg-mini.out | log-search-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmnone-l11-tsshort-seg.out | search-tslimv3-54n-l-nb8-rep3-v28-e0-rnullbmnone-l11-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,11,none,disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,3,,
R1086,R1086__tslimv3__54nano-l__nb8__rep4,tslimv3-54n-l-nb8-rep4,5,75.48,locomo-tslimv3-54n-l-nb8-rep4.sqlite | locomo-tslimv3-54n-l-nb8-rep4.vec.sqlite | log-eval-tslimv3-54n-l-nb8-rep4.out | log-ingest-tslimv3-54n-l-nb8-rep4.out | log-search-tslimv3-54n-l-nb8-rep4.out,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,,,,none (default),enabled (default),,gpt-5 (default),mem0-classic (default),,all 10 conversations,4,,
R1087,R1087__tslimv3__54nano-l__nb8__v28e0l10__bm50__rerankoff__tsshort__rep4,tslimv3-54n-l-nb8-rep4-v28-e0-rnullbmfa50-l10-tsshort,4,5.4,eval-tslimv3-54n-l-nb8-rep4-v28-e0-rnullbmfa50-l10-tsshort-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep4-v28-e0-rnullbmfa50-l10-tsshort-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep4-v28-e0-rnullbmfa50-l10-tsshort-seg-gpt5-mb-c14.out | search-tslimv3-54n-l-nb8-rep4-v28-e0-rnullbmfa50-l10-tsshort-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,10,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,4,,
R1088,R1088__tslimv3__54nano-l__nb8__v28e0l11__bm50__rerankoff__rep4,tslimv3-54n-l-nb8-rep4-v28-e0-rnullbmfa50-l11,6,9.66,eval-tslimv3-54n-l-nb8-rep4-v28-e0-rnullbmfa50-l11-seg-gpt5-mb-c14.json | eval-tslimv3-54n-l-nb8-rep4-v28-e0-rnullbmfa50-l11-seg-mini-mb-c14.json | log-eval-tslimv3-54n-l-nb8-rep4-v28-e0-rnullbmfa50-l11-seg-gpt5-mb-c14.out | log-eval-tslimv3-54n-l-nb8-rep4-v28-e0-rnullbmfa50-l11-seg-mini-mb-c14.out | log-search-tslimv3-54n-l-nb8-rep4-v28-e0-rnullbmfa50-l11-seg.out | search-tslimv3-54n-l-nb8-rep4-v28-e0-rnullbmfa50-l11-seg.json,tslimv3,gpt-5.4-nano,text-embedding-3-small 1536d (default),8,28,0,11,"additive, weight 0.50",disabled (embedding similarity only),,gpt-5 (default),mem0-classic (default),,all 10 conversations,4,,
